Lemma	Glosses
הַ	(2019a=1886a+6483);(6997a=1886a+6997);?;a;an;for;he;her;his;if;its;my;not?;one;one's;our;that;the;their;these;they;this;those;what;whether;who;X
הַבְהָב	gifts
הַגְרִי	Hagri;Hagrite;Hagrites
הַגְּדוֹלִים	haggedolim
הַדָּבָר	advisers;counselors
הַדָּם	pieces
הַוָּה	calamity;corrupt;craving;deadly;destruction;destructive;destructive_behavior;evil_desire;ruin;schemes
הַכָּרָה	look
הַלְמוּת	hammer
הַלֵּזוּ	this
הַלָּז	that;the_other;there;this
הַלָּזֶה	that;this
הַמְנִיכָא	chain
הַמְּדָתָא	Hammedatha
הַס	be_silent;be_still;quieted;silence
הַצְּלֶלְפּוֹנִי	Hazzelelponi
הַצָּלָה	deliverance
הַר	hill;hill_country;hills;mount;mountain;mountains
הַרְאֵל	altar_hearth
הַרְהֹר	images
הַרְמוֹן	Harmon
הַשְׁמָעוּת	news
הָֽלְאָה	away;beyond;far_and_wide;forward;further;on;onward;outside;to_there
הָא	look
הָבְנִי	ebony
הָבַל	became_vain;became_worthless;deluding;set_~_vainhopes;talk
הָבַר	divide
הָגִיג	mused;sighing
הָגִין	corresponding
הָגָה	devise;growls;make_a_sound;meditate;meditates;moan;mourn;mournfully;mutter;mutters;plot;ponders;proclaim;remove;removed;talk;utter;uttering;utters
הָגָר	Hagar
הָגוּת	meditation
הָדַךְ	tread_down
הָדַף	depose;driven;driven_~_out;driving_out;push_~_away;push_~_back;pushed;pushes;thrust_~_down;thwarts
הָדַר	honor;mountains;partial;put_~_forward;show_respect;splendid;you_favor
הָדָה	put
הָדָר	beauty;dignity;glory;honor;majestic;majesty;nobles;splendor
הָהּ	alas
הָוָא	fall
הָוָה	be;become;lie;receive
הָזָה	dream
הָיָה	act;am;appear;appears;apply;are;arisen;arose;be;became;become;becomes;been;been_done;befall;began;begin;being;belong;belonged;belongs;bring;came;came_about;came_into_being;came_out;came_to_be;come;come_about;come_to_pass;comes;coming;coming_out;continue;continued;cover;do;done;due;endure;endures;existed;exists;extend;fall;fall_in;falls;fare;fared;fell;find;form;fulfilled;go;gone;grew;had;happen;happened;happens;has;have;he__was;he_becomes;he_has;he_is;he_must_be;he_shall_have;he_was;he_will_be;he_will_become;he_will_come_true;he_would_be;I_became;I_was;is;is_ongoing;join;keep;laid;last;lasted;lend;let_him_be;lie;lived;lives;made;make;married;marry;occur;occurred;occurs;overcome;passed;placed;present;put;reach;reached;remain;remained;remains;rested;run;seem;seemed;serve;serve_as;served;she_is;she_must_be;she_was;she_was_finished;she_will_be;she_will_come;shown;spread;stay;strike;take_place;taken;there_are;there_be;there_came;there_is;there_was;there_were;there_~_be;there_~_been;they_are;they_became;they_become;they_may_become;they_must_be;they_went;they_were;they_will_be;they_will_become;to_be;to_become;to_come;to_come_true;to_happen;took_place;turned;turned_out;turns;use;used;was;we_were;went;went_down;were;you_are;you_were;you_will_live
הָכַר	wrong
הָלִיךְ	steps
הָלַךְ	act;am_about_to;blows;came;come;comes;coming;conduct;continually;continue;continued;departed;disappears;fade_away;flashed_back_and_forth;flee;flow;flowed;flowing;flows;flying;follow;followed;follows;glancing;go;go_about;go_forward;go_throughout;go_~_way;goes;goes_about;goes_after;goes_around;goes_away;goes_down;goes_on;going;going_about;gone;gone_away;grew;grew_more_and_more;grow;growing;journeying;kept;leading;leave;lived;march;move_about;moved;moved_about;moves;moves_along;moving;moving_about;moving_to_and_fro;occupy;on_~_way;ones_attending;ones_following;ones_travelling_of;pass_away;passed_on;passes;patrol;patrolled;prowl;prowled;pursue;ran_down;range;return;rides;roamed;robber;runs_off;sent;set_out;sets_out;spread;stalks;steadily;they_followed;they_went_out;to_come;to_continue;to_go;to_go_out;to_grow;to_increase;to_leave;to_walk;traveled;vanished;walk;walk_about;walk_around;walked;walked_around;walking;walking_about;walking_around;walks;walks_around;wandered;wandering;went;went_about;went_away;went_forward;went_up;you_went
הָלַל	arrogant;boast;boastful;boasts;deride;drive_madly;flash_forth;give;give_praise;glory;go_mad;had_~_marriagesong;madness;makes_fools_of;offered_praise;praise;praised;praises;praising;pretended_to_be_mad;race_madly;renowned;sang_praises;shone;sing_praises;turns_~_intoa_fool;went_mad;worthy_to_be_praised
הָלַם	beat;here_and_there;overcome;smashed;strike;strikes;struck;trampled_down
הָלָא	cast_off
הָם	Ham
הָמַם	crush;crushed;drives;root_~_out;rout;routed;threw_~_intoconfusion;throw_into_confusion;throw_~_into;troubled
הָמַן	turbulent
הָמָה	brawler;disturbed;growl;in_turmoil;loud;make_an_uproar;moan;moaning;moans;noisy;pounds;rage;roar;roaring;roars;snarling;tumultuous;uproar;yearned;yearns
הָמָן	Haman;Haman's
הָמוֹן	abundance;commotion;crowd;great;herds;horde;hordes;many;multitude;multitudes;noise;population;populous;rumbling;rushing;thunder;troops;tumult;tumultuous;wealth;yearning
הָפַךְ	became;brought;came;change;changed;come;dried_up;grew;overthrew;overthrow;overthrown;overthrows;overturns;overwhelm;perverse;pervert;recoils;reined_about;restore;retraced;tumbling;turn;turn_around;turned;turned_back;turned_over;turned_up;turned_~_down;turning;turns;twisted;wrung
הָרִיָּה	conceive;pregnant
הָרַג	destroy;destroyed;destroying;kill;killed;killing;kills;murdered;murderer;murderers;pestilence;slain;slaughter;slayer;to_kill
הָרַס	break;break_down;break_through;broken_down;demolish;demolished;destroyed;destroyers;ousted;overthrew;overthrow;overthrown;pull_down;ruined;tear_down;tear_~_down;tears_down;tears_~_down;thrown_down;to_demolish;torn_down;you_demolish
הָרָא	Hara
הָרָה	ancestors;conceive;conceived;conceives;conceiving;pregnant;with_child
הָרָן	Haran
הָרָר	hills;mountain;mountains
הָרֻם	Harum
הָשֵׁם	Hashem
הָתַל	mocked
הֹדּוּ	India
הֹוָה	disaster
הֹפֶךְ	turn_~_upsidedown
הֹצֶן	weapons
הֹר	Hor
הֹרָם	Horam
הֻיְּדוֹת	songs_of_thanksgiving
הוֹ	alas
הוֹד	authority;beauty;complexion;glory;Hod;honor;majestic;majesty;splendid;splendor
הוֹדְיָה	Hodevah
הוֹדִיָּה	Hodiah
הוֹדַוְיָה	Hodaviah
הוֹהָם	Hoham
הוֹי	ah;alas;ho;listen;woe
הוֹלֵלָה	madness
הוֹלֵלוּת	madness
הוֹמָם	Homam
הוֹן	enough;profit;riches;wealth
הוֹשֵׁעַ	Hosea;Hoshea;Joshua
הוֹשַׁעֲיָה	Hoshaiah
הוֹתִיר	Hothir
הוּא	he;he_(found);he_is_pleasing;he_knew;her;here;herself;him;himself;his;it;itself;one;same;she;she_will_be_leveled;shekel;such;that;that_is;that_same;the_one;the_same;these;they;this;this_same;those;was;what;whatever;which;who;whose
הוּךְ	brought;go;reached
הוּם	distraught;in_an_uproar;noisy;shook;stirred
הוּן	thought_~_easy
הוּת	assail
וְ	(namely);after;again;also;although;an;and;and_after;and_he;and_so_that;and_we_will;and_yet;and_you;as;as_for;because;before;besides;both;but;but_on;by;declaration;even;for;from;furthermore;however;if;in;including;indeed;instead;likewise;may;moreover;namely;neither;nevertheless;next;nor;not;now;of;only;or;or_(against_);plus;rather;should;since;so;so_that;son;surely;that;the;then;therefore;though;thus;till;to;too;until;wh;when;when_he;whether;while;with;X;X_also;X_and;yes;yet
וְדָן	Vedan
וַיְזָתָא	Vaizatha
וַנְיָה	Vaniah
וַשְׁנִי	second
וַשְׁתִּי	Vashti
וָהֵב	Waheb
וָו	hooks
וָזָר	guilty
וָלָד	child
וׇפְסִי	Vophsi
זְאֵב	wolf;wolves;Zeeb
זְבִינָא	Zebina
זְבַדְיָהוּ	Zebadiah
זְבַן	gain
זְבֻל	exalted;habitation;lofty_abode;place;Zebul
זְבוּב	flies;fly
זְבוּדָה	Zebidah
זְבוּלֹנִי	Zebulunite;Zebulunites
זְבוּלֻן	Zebulun
זְהַר	careful
זְוָעָה	terror
זְכַרְיָה	Zechariah
זְכַרְיָהוּ	Zechariah
זְכוּכִית	glass
זְמִירָה	Zemirah
זְמַן	conspired;season;seasons;time;times
זְמָן	appointed_time;appointed_times;definite_time;time_appointed
זְמָר	music
זְמוֹרָה	branch;branches;vines
זְנוּנִים	debaucheries;prostitution;whoredom;whoredoms;whoring;whorings
זְנוּת	prostitution;unfaithfulness;whoredom;whoring
זְעִק	cried_out
זְעֵיר	a_little;a_little_longer;little
זְעָקָה	cry;cry_out;crying;lamentation;outcry;shouting
זְקַף	raised_up
זְקֻנִים	old_age
זְרַחְיָה	Zerahiah
זְרַע	seed
זְרֻבָּבֶל	Zerubbabel
זְרוֹעַ	allies;arm;arms;forces;help;power;powerful;shoulder;shoulders;strength;strong_ones_of
זִו	Ziv
זִיד	act_presumptuously;acted_arrogantly;arrogantly_defied;cooking;dealt_arrogantly;presumes;presumptuously;willfully_attacks
זִיו	brilliance;face;splendor
זִיז	bosom;creatures
זִיזָא	Ziza
זִיזָה	Zizah
זִינָא	Zina
זִיעַ	Zia
זִיף	Ziph
זִיפִי	Ziphites
זִיפָה	Ziphah
זִכְרִי	Zichri
זִכָּרוֹן	commemorated;maxims;memorial;records;remembrance;reminder;symbol
זִלְפָּה	Zilpah
זִמְרִי	Zimri
זִמְרָה	best_products;melody;song
זִמְרָן	Zimran
זִמְרָת	song
זִמָּה	depravity;devising;evil_devices;evil_intent;evil_purpose;lewd;lewdness;monstrous_crime;plans;shameful;shameless;vile;wicked_schemes;wickedness;wrong;Zimmah
זִפְרֹן	Ziphron
זִקְנָה	old;old_age
זִרְמָה	emission;seminal_emission
זֵֽרְעֹן	vegetables
זֵד	arrogant;proud;willful_sins
זֵידוֹן	raging
זֵיתָן	Zethan
זֵכֶר	fame;memory;name;remembered;remembrance;renown
זֵעָה	sweat
זֵק	chains;fetters;firebrands;torches
זֵר	molding
זֵרֹעַ	vegetables
זֵרוּעַ	sowing;what_is_sown
זֵתַר	Zethar
זֵתָם	Zetham
זֶבֶד	gift
זֶבַח	feasting;offering;offerings;sacrifice;sacrifices;Zebah
זֶה	another;end;ever;except;he;here;it;its;now;one;one_side;other;other_side;really;same;side;so;such;that;that_end;that_side;the_one;the_other;the_other_side;then;there;these;this;this_same;this_side;those;very;what;which;who;whom
זֶכֶר	Zecher
זֶמֶר	mountain_sheep
זֶפֶת	pitch
זֶרֶד	Zered
זֶרֶם	rains;storm;tempest;torrent
זֶרֶשׁ	Zeresh
זֶרֶת	span
זֶרַח	rising;Zerah
זֶרַע	child;children;children's;crop;descendant;descendants;descent;family;fertile;grain;line;offspring;people;posterity;seed;seedtime;semen;sowing
זַבְדִּי	Zabdi
זַבְדִּיאֵל	Zabdiel
זַבַּי	Zabbai
זַיִת	olive;olive_grove;olive_groves;olive_orchards;olive_tree;olive_trees;olives
זַךְ	pure
זַכַּי	Zabbai;Zaccai
זַכּוּר	Zaccur
זַלְזַל	shoots
זַלְעָפָה	burning_heat;rage;scorching
זַמְזֻמִּים	Zamzummim
זַמָּר	singers
זַן	kind;kinds;various_kinds
זַעֲוָה	horror;object_of_horror;object_of_terror;terror
זַעֲוָן	Zaavan
זַעַם	fury;indignation;insolence;wrath
זַעַף	enraged;furious;indignation;rage;raging
זַרְזִיף	water
זַרְזִיר	one_girded_of
זַרְחִי	Zerahites
זַתּוּא	Zattu
זָבַד	endowed
זָבַח	made;offer;offer_sacrifices;offered;offered_sacrifices;offering;preparing;sacrifice;sacrificed;sacrifices;sacrificing;slaughter;slaughtered
זָבַל	honor
זָבָד	Zabad
זָבוּד	Zabud
זָג	skin
זָדוֹן	arrogance;arrogant;contempt;insolence;presumption;pride
זָהַם	loathes;Zaham
זָהַר	give_~_warning;shine;take_advice;take_warning;taken_warning;teach;took_warning;warn;warned;warns
זָהָב	gold;golden;golden_oil
זָוִית	corner_pillars;corners
זָזָא	Zaza
זָחַח	come_loose
זָחַל	crawling;things_crawling;timid
זָכַךְ	cleanse;pure;purer
זָכַר	acknowledge;boast;bring_~_toremembrance;brings_~_toremembrance;calls;cause_~_tobe_remembered;come_to_remembrance;consider;draw_attention;extol;invoke;keep_~_inremembrance;known;made_~_tobe_remembered;make_mention;male;memorial_offering;mention;mentioned;mindful;offers;proclaim;put_~_inremembrance;recall;recorder;recount;remember;remembered;remembering;remembers;remind;she_remembers;think;to_remember;warn
זָכָה	acquit;blameless;keep_~_pure;kept_~_pure;make_~_clean;pure
זָכָר	male;male_child;males;man;son
זָכוּ	innocent
זָכוּר	males
זָלַל	despised;glutton;gluttonous_eaters;gluttons;quake;quaked;worthless
זָמִיר	singing;song;songs
זָמַם	considers;devising_evil;intended;plan;planned;plot;purposed
זָמַן	appointed
זָמַר	make_music;play;praise;prune;pruned;sing;sing_praise;sing_praises;sing_~_praise
זָמָם	evil_plot
זָנַב	attack;attacked
זָנַח	deprived;discarded;reject;rejected;spurned;stink
זָנַק	leaps
זָנָב	stumps;tail;tails
זָנָה	adulterous;become_a_prostitute;engaged_in_prostitution;go_astray;indulge_in_sexual_orgies;led_~_intounfaithfulness;lusted;making_~_aprostitute;play_the_whore;played_the_whore;promiscuous;prostitute;prostitute's;prostituted;prostitutes;prostituting;prostitution;she_is_guilty_of_adultery;to_be_guilty_of_adultery;to_commit_prostitution;unfaithful;whore;whores
זָנוֹחַ	Zanoah
זָעֵף	angry
זָעַךְ	extinguished
זָעַם	accursed;angry;denounce;denounced;enraged;indignation
זָעַף	angry;became_angry;poorer;rages;troubled
זָעַק	appeal;assembled;assembled_together;call;called;called_out;called_together;cried;cried_out;cries_out;cry;cry_out;crying_aloud;crying_out;issued_a_proclamation;summon;summoned
זָקֵן	aged;elder;elders;grew_old;grow_old;leading;old;old_men;older;oldest;senior
זָקַף	raises_up
זָקַק	distill;purified;refine;refined
זָקָן	beard;beards
זָרַב	heat
זָרַח	broke_out;dawned;dawns;rise;risen;rises;rose;shine;shone;up
זָרַם	poured_out;sweep_~_away
זָרַע	bears;becomes_pregnant;conceive;perpetuated;plant;plant_seed;planted;sow;sowed;sower;sown;sows;yielding
זָרַק	dash;dashed;scatter;scattered;sprinkle;sprinkled;sprinkles;threw;throw
זָרַר	sneezed
זָרָא	loathsome
זָרָה	disperse;dispersed;scatter;scattered;search_out;spread;winnow;winnowed;winnowing;winnows
זֹאת	her;it;same;she;so;such;such_a_thing;that;the_first;the_one;the_other;these;things;this;thus
זֹה	another;it;such;that;this
זֹהַר	brightness
זֹנוֹת	prostitutes
זֹקֶן	old_age
זֻלּוּת	vileness
זוֹ	this
זוֹב	body_fluid;discharge
זוֹחֵת	Zoheth
זוּ	that;this;where;who;whom;whose
זוּב	discharge;discharges;flowing;gushed_out;has_a_discharge;waste_away;with_a_discharge
זוּד	acted_proudly
זוּזִים	Zuzim
זוּל	despise;lavish
זוּלָה	besides;but;except;only
זוּן	fed;well-fed
זוּעַ	fear;feared;tremble
זוּר	adulteress;alien;another;cleansed;crush;distant;else;estranged;foes;forbidden;foreign;foreigners;foreigners';go_astray;illegitimate;layman;offensive;outside;outsider;squeezed;strange;stranger;strangers;turned;turned_aside;unauthorized;unqualified
זוּרֶה	crushed
חֱזוּ	seemed;vision;visions
חֱמָא	furious;rage
חֲבִתִּים	flat_cakes
חֲבֶרֶת	companion
חֲבַיָה	Habaiah;Hobaiah
חֲבַל	destroy;destroyed;hurt
חֲבַצִּנְיָה	Habazziniah
חֲבַצֶּלֶת	crocus;rose
חֲבַקּוּק	Habakkuk
חֲבַר	friends
חֲבַרְבֻּרָה	spots
חֲבָל	damage;hurt;wound
חֲבֹל	collateral;pledge
חֲבֹלָה	pledge
חֲבוּלָא	wrong
חֲגָבָא	Hagaba
חֲגָבָה	Hagabah
חֲגָוִים	clefts
חֲגוֹר	belt
חֲגוֹרָה	armor;belt;coverings;sash
חֲדִי	chest
חֲדַד	Hadad
חֲדַת	one
חֲדָשָׁה	Hadashah
חֲוִילָה	Havilah
חֲוָה	give;make_known;recount;reveal;tell
חֲזִיאֵל	Haziel
חֲזִיז	bolts;lightning_bolt;storm_clouds
חֲזִיר	boar;pig;pig's;pigs
חֲזָה	had;looking;saw;see;seen;usual;watched;watching
חֲזָהאֵל	Hazael
חֲזָיָה	Hazaiah
חֲזוֹ	Hazo
חֲזוֹת	visible
חֲטִיטָא	Hatita
חֲטִיפָא	Hatipha
חֲטָאָה	guilt;sin;sin_offering
חֲטָי	sins
חֲטֻבוֹת	colored
חֲיָא	kept_alive;live
חֲכִילָה	Hachilah
חֲכַלְיָה	Hacaliah
חֲלִי	Hali;jewels;ornament
חֲלִיפָה	change;changes;garments;relief;sets;shifts;wave_after_wave
חֲלִיצָה	spoil
חֲלַח	Halah
חֲלַף	pass
חֲלַקְלַקּוֹת	hypocrisy;intrigue;slippery
חֲלַקָּה	flattery
חֲלָק	lot;possession
חֲלֻקָּה	division
חֲלוֹם	dream;dreamers;dreams
חֲלוֹף	destitute
חֲלוּשָׁה	defeat
חֲמִישִׁי	a_fifth;fifth;five-sided;one-fifth
חֲמִשִּׁים	50;fifties;fiftieth;fifty
חֲמַר	wine
חֲמָת	Hamath
חֲמָתִי	Hamathites
חֲמֻשִׁים	armed;armed_men;prepared_for_battle
חֲמוֹר	donkey;donkey's;donkeys;Hamor;Hamor's;heap;male_donkeys;two_heaps
חֲמוֹת	mother-in-law
חֲמוּדָה	best;costly_gifts;greatly_beloved;highly_esteemed;precious;rich;riches
חֲמוּטַל	Hamutal
חֲנִינָה	favor
חֲנִית	spear;spears
חֲנַמְאֵל	Hanamel
חֲנַן	seeking_mercy;showing_mercy
חֲנַנְאֵל	Hananel
חֲנַנְיָה	Hananiah
חֲנַנְיָהוּ	Hananiah
חֲנָמֵל	frost
חֲנָנִי	Hanani
חֲנֹכִי	Hanochites
חֲנֻטִים	embalming
חֲנֻכָּה	dedication
חֲנֻפָּה	ungodliness
חֲנוֹךְ	Enoch;Hanoch
חֲסִידָה	stork
חֲסִין	mighty
חֲסַדְיָה	Hasadiah
חֲסַן	possess;took_possession_of
