FGRef	BibTagId	Role	Word	After	WordClass	Person	Gender	Number	Tense	Voice	Mood	Degree	WordType	Domain	Frames	Referents	Discontinuous	Morphology	Lemma	Junction	Strong	ContextualGloss	Nesting
LUK_15:4w10	429b4	o	ἐξ	 	pp									063004				PREP	ἐκ		1537	of	Conj-CL/V-ADV-O-ADV/adv/o/Np2CL/aux=NpAdjp/CLaCL/V-O/o=PrepNp
LUK_15:4w11	42Zcn	o	αὐτῶν	 	pron		n	p					personal	092004		15:4w7		P-GPN	αὐτός		846	them	Conj-CL/V-ADV-O-ADV/adv/o/Np2CL/aux=NpAdjp/CLaCL/V-O/o=PrepNp
LUK_15:4w12	42Yy2	o	ἓν	 	adj		n	s					substantive	060002				A-ASN	εἷς		1520	one	Conj-CL/V-ADV-O-ADV/adv/o/Np2CL/aux=NpAdjp/CLaCL/V-O
LUK_15:4w13	42vem	o	οὐ	 	ptcl									069004				PRT-N	οὐ		3756	not	Conj-CL/V-ADV-O-ADV/adv/o
LUK_15:4w14	42B6l	v	καταλείπει	 	v	3		s	present	active	indicative			015004	A0:n42015004002 A1:n42015004016	15:4w2		V-PAI-3S	καταλείπω		2641	leaves	Conj-CL/V-ADV-O-ADV/adv/o/CLaCL/V-O-ADV
LUK_15:4w15	42IC2	o	τὰ	 	det		n	p						092004				T-APN	ὁ		3588	the	Conj-CL/V-ADV-O-ADV/adv/o/CLaCL/V-O-ADV/o=DetNump
LUK_15:4w16	424Ey	o	ἐνενήκοντα	 	num									060002				A-NUI	ἐνενήκοντα		1768	ninety	Conj-CL/V-ADV-O-ADV/adv/o/CLaCL/V-O-ADV/o=DetNump/NumpNump
LUK_15:4w17	42mB1	o	ἐννέα	 	num									060002				A-NUI	ἐννέα		1767	nine	Conj-CL/V-ADV-O-ADV/adv/o/CLaCL/V-O-ADV/o=DetNump/NumpNump
LUK_15:4w18	42NKv	adv	ἐν	 	pp									083003				PREP	ἐν		1722	in	Conj-CL/V-ADV-O-ADV/adv/o/CLaCL/V-O-ADV/adv=PrepNp
LUK_15:4w19	42Ayh	adv	τῇ	 	det		f	s						092004				T-DSF	ὁ		3588	the	Conj-CL/V-ADV-O-ADV/adv/o/CLaCL/V-O-ADV/adv=PrepNp/DetAdj
LUK_15:4w20	42kKx	adv	ἐρήμῳ	 	adj		f	s						001013				A-DSF	ἔρημος		2048	open field	Conj-CL/V-ADV-O-ADV/adv/o/CLaCL/V-O-ADV/adv=PrepNp/DetAdj
LUK_15:4w21	42XA3	o	καὶ	 	conj									089015				CONJ	καί		2532	and	Conj-CL/V-ADV-O-ADV/adv/o/CLaCL
LUK_15:4w22	42XPb	v	πορεύεται	 	v	3		s	present	middle	indicative			015004	A0:n42015004002	15:4w2		V-PNI-3S	πορεύομαι		4198	goes	Conj-CL/V-ADV-O-ADV/adv/o/CLaCL
LUK_15:4w23	4286X	adv	ἐπὶ	 	pp									084002				PREP	ἐπί		1909	after	Conj-CL/V-ADV-O-ADV/adv/o/CLaCL/adv=PrepNp
LUK_15:4w24	42AOz	adv	τὸ	 	det		n	s						092004				T-ASN	ὁ		3588	the [one]	Conj-CL/V-ADV-O-ADV/adv/o/CLaCL/adv=PrepNp/DetCL
LUK_15:4w25	42AOx	v	ἀπολωλὸς	 	v		n	s	perfect	active	participle			027002	A0:n42015004012	15:4w12		V-2RAP-ASN	ἀπόλλυμι		622	having been lost	Conj-CL/V-ADV-O-ADV/adv/o/CLaCL/adv=PrepNp/DetCL/V2CL
LUK_15:4w26	42eSV	adv	ἕως	 	conj									067006				ADV	ἕως		2193	until	Conj-CL/V-ADV-O-ADV/adv/o/CLaCL/adv=sub-CL
LUK_15:4w27	426Bi	v	εὕρῃ	 	v	3		s	aorist	active	subjunctive			027002	A0:n42015004002 A1:n42015004028	15:4w2		V-2AAS-3S	εὑρίσκω		2147	he finds	Conj-CL/V-ADV-O-ADV/adv/o/CLaCL/adv=sub-CL/V-O
LUK_15:4w28	42xyK	o	αὐτό	;	pron		n	s					personal	092004		15:4w25		P-ASN	αὐτός		846	it	Conj-CL/V-ADV-O-ADV/adv/o/CLaCL/adv=sub-CL/V-O
LUK_15:5w1	42VGu		καὶ	 	conj									089015				CONJ	καί		2532	And	Conj-CL
LUK_15:5w2	42bxn	v	εὑρὼν	 	v		m	s	aorist	active	participle			027002	A0:n42015004002	15:4w2		V-2AAP-NSM	εὑρίσκω		2147	having found [it]	Conj-CL/CLaCL/ADV-V-ADV-ADV/adv=V2CL
LUK_15:5w3	42WL3	v	ἐπιτίθησιν	 	v	3		s	present	active	indicative			085002	A0:n42015004002	15:4w2		V-PAI-3S	ἐπιτίθημι		2007	he lays [it]	Conj-CL/CLaCL/ADV-V-ADV-ADV
LUK_15:5w4	42zlg	adv	ἐπὶ	 	pp									084002				PREP	ἐπί		1909	on	Conj-CL/CLaCL/ADV-V-ADV-ADV/adv=PrepNp
LUK_15:5w5	42HVE	adv	τοὺς	 	det		m	p						092004				T-APM	ὁ		3588	the	Conj-CL/CLaCL/ADV-V-ADV-ADV/adv=PrepNp/DetNP
LUK_15:5w6	42yXA	adv	ὤμους	 	n		m	p					com	008002				N-APM	ὦμος		5606	shoulders	Conj-CL/CLaCL/ADV-V-ADV-ADV/adv=PrepNp/DetNP/NPofNP
LUK_15:5w7	42IKQ	adv	αὐτοῦ	 	pron		m	s					personal	092004		15:4w2		P-GSM	αὐτός		846	of him	Conj-CL/CLaCL/ADV-V-ADV-ADV/adv=PrepNp/DetNP/NPofNP
LUK_15:5w8	42jwr	v	χαίρων	,	v		m	s	present	active	participle			025011	A0:n42015004002	15:4w2		V-PAP-NSM	χαίρω		5463	rejoicing	Conj-CL/CLaCL/ADV-V-ADV-ADV/adv=V2CL
LUK_15:6w1	42VUT		καὶ	 	conj									089015				CONJ	καί		2532	And	Conj-CL/CLaCL
LUK_15:6w2	42kGJ	v	ἐλθὼν	 	v		m	s	aorist	active	participle			015006	A0:n42015004002	15:4w2		V-2AAP-NSM	ἔρχομαι		2064	having come	Conj-CL/CLaCL/ADV-V-O-ADV/adv=V-ADV
LUK_15:6w3	42i3u	adv	εἰς	 	pp									084002				PREP	εἰς		1519	to	Conj-CL/CLaCL/ADV-V-O-ADV/adv=V-ADV/adv=PrepNp
LUK_15:6w4	42GDk	adv	τὸν	 	det		m	s						092004				T-ASM	ὁ		3588	the	Conj-CL/CLaCL/ADV-V-O-ADV/adv=V-ADV/adv=PrepNp/DetNP
LUK_15:6w5	42Foz	adv	οἶκον	 	n		m	s					com	007002				N-ASM	οἶκος		3624	house	Conj-CL/CLaCL/ADV-V-O-ADV/adv=V-ADV/adv=PrepNp/DetNP
LUK_15:6w6	421CN	v	συγκαλεῖ	 	v	3		s	present	active	indicative			033029	A0:n42015004002 A1:n42015006008;n42015006011	15:4w2		V-PAI-3S	συγκαλέω		4779	he calls together	Conj-CL/CLaCL/ADV-V-O-ADV
LUK_15:6w7	42aeH	o	τοὺς	 	det		m	p						092004				T-APM	ὁ		3588	the	Conj-CL/CLaCL/ADV-V-O-ADV/o=NpaNp/DetAdj
LUK_15:6w8	42XQ8	o	φίλους	 	adj		m	p						034001				A-APM	φίλος		5384	friends	Conj-CL/CLaCL/ADV-V-O-ADV/o=NpaNp/DetAdj
LUK_15:6w9	42hFV	o	καὶ	 	conj									089017				CONJ	καί		2532	and	Conj-CL/CLaCL/ADV-V-O-ADV/o=NpaNp
LUK_15:6w10	42kSp	o	τοὺς	 	det		m	p						092004				T-APM	ὁ		3588	the	Conj-CL/CLaCL/ADV-V-O-ADV/o=NpaNp/DetNP
LUK_15:6w11	423dx	o	γείτονας	,	n		m	p					com	011003				N-APM	γείτων		1069	neighbors	Conj-CL/CLaCL/ADV-V-O-ADV/o=NpaNp/DetNP
LUK_15:6w12	42iF6	v	λέγων	 	v		m	s	present	active	participle			033006	A0:n42015004002 A2:n42015006013	15:4w2		V-PAP-NSM	λέγω		3004	saying	Conj-CL/CLaCL/ADV-V-O-ADV/adv
LUK_15:6w13	42rR9	io	αὐτοῖς	·	pron		m	p					personal	092004		15:6w8;15:6w11		P-DPM	αὐτός		846	to them	Conj-CL/CLaCL/ADV-V-O-ADV/adv
LUK_15:6w14		v	Συγχάρητέ	 	v	2		p	aorist	passive	imperative			025011	A1:n42015006008;n42015006011	15:6w8;15:6w11		V-2AOM-2P	συγχαίρω		4796	Rejoice with	Conj-CL/CLaCL/ADV-V-O-ADV/adv/o
LUK_15:6w15	42aAB	adv	μοι	 	pron			s					personal	092001		15:4w2		P-1DS	ἐγώ		3427	me	Conj-CL/CLaCL/ADV-V-O-ADV/adv/o
LUK_15:6w16	42t4u	adv	ὅτι	 	conj									089007				CONJ	ὅτι		3754	for	Conj-CL/CLaCL/ADV-V-O-ADV/adv/o/adv=sub-CL
LUK_15:6w17	42YNr	v	εὗρον	 	v	1		s	aorist	active	indicative			027002	A0:n42015004002 A1:n42015006019	15:4w2		V-2AAI-1S	εὑρίσκω		2147	I have found	Conj-CL/CLaCL/ADV-V-O-ADV/adv/o/adv=sub-CL/V-O
LUK_15:6w18	42wPe	o	τὸ	 	det		n	s						092004				T-ASN	ὁ		3588	the	Conj-CL/CLaCL/ADV-V-O-ADV/adv/o/adv=sub-CL/V-O/o=Np-Appos/DetNP
LUK_15:6w19	420PW	o	πρόβατόν	 	n		n	s					com	004001				N-ASN	πρόβατον		4263	sheep	Conj-CL/CLaCL/ADV-V-O-ADV/adv/o/adv=sub-CL/V-O/o=Np-Appos/DetNP/NPofNP
LUK_15:6w20	42QIm	o	μου	 	pron			s					personal	092001		15:4w2		P-1GS	ἐγώ		3450	of me	Conj-CL/CLaCL/ADV-V-O-ADV/adv/o/adv=sub-CL/V-O/o=Np-Appos/DetNP/NPofNP
LUK_15:6w21	42CR7	o	τὸ	 	det		n	s						092004				T-ASN	ὁ		3588	the [one]	Conj-CL/CLaCL/ADV-V-O-ADV/adv/o/adv=sub-CL/V-O/o=Np-Appos/DetCL
LUK_15:6w22	42ood	v	ἀπολωλός	.	v		n	s	perfect	active	participle			027002	A0:n42015006019	15:6w19		V-2RAP-ASN	ἀπόλλυμι		622	having been lost	Conj-CL/CLaCL/ADV-V-O-ADV/adv/o/adv=sub-CL/V-O/o=Np-Appos/DetCL/V2CL
LUK_15:7w1	42lwH	v	λέγω	 	v	1		s	present	active	indicative			033006	A0:n42014003004 A2:n42015007002	14:3w4		V-PAI-1S	λέγω		3004	I say	
LUK_15:7w2	420wi	io	ὑμῖν	 	pron			p					personal	092003		15:2w5;15:2w8		P-2DP	σύ		5213	to you	
LUK_15:7w3	42DZU	o	ὅτι	 	conj									090006				CONJ	ὅτι		3754	that	o=that-VP
LUK_15:7w4	42xP1	adv	οὕτως	 	adv									061				ADV	οὕτω(ς)		3779	in the same way	o=that-VP/CLaCL/ADV-S-P-VC-ADV
LUK_15:7w5	42VXU	s	χαρὰ	 	n		f	s					com	025011				N-NSF	χαρά		5479	joy	o=that-VP/CLaCL/ADV-S-P-VC-ADV
LUK_15:7w6	42qh2	p	ἐν	 	pp									083003				PREP	ἐν		1722	in	o=that-VP/CLaCL/ADV-S-P-VC-ADV/p=PrepNp
LUK_15:7w7	42Q9F	p	τῷ	 	det		m	s						092004				T-DSM	ὁ		3588	-	o=that-VP/CLaCL/ADV-S-P-VC-ADV/p=PrepNp/DetNP
LUK_15:7w8	42kEK	p	οὐρανῷ	 	n		m	s					com	001002				N-DSM	οὐρανός		3772	heaven	o=that-VP/CLaCL/ADV-S-P-VC-ADV/p=PrepNp/DetNP
LUK_15:7w9	42CmE	vc	ἔσται	 	v	3		s	future	middle	indicative			085001				V-FDI-3S	εἰμί		2071	there will be	o=that-VP/CLaCL/ADV-S-P-VC-ADV
LUK_15:7w10	42mkw	adv	ἐπὶ	 	pp									089007				PREP	ἐπί		1909	over	o=that-VP/CLaCL/ADV-S-P-VC-ADV/adv=PrepNp
LUK_15:7w11	42dxf	adv	ἑνὶ	 	adj		m	s						060002				A-DSM	εἷς		1520	one	o=that-VP/CLaCL/ADV-S-P-VC-ADV/adv=PrepNp/AdjpNp
LUK_15:7w12	42yIS	adv	ἁμαρτωλῷ	 	adj		m	s					substantive	088038				A-DSM	ἁμαρτωλός		268	sinner	o=that-VP/CLaCL/ADV-S-P-VC-ADV/adv=PrepNp/AdjpNp/NpAdjp
LUK_15:7w13	42v07	v	μετανοοῦντι	 	v		m	s	present	active	participle			041005	A0:n42015007012	15:7w12		V-PAP-DSM	μετανοέω		3340	repenting	o=that-VP/CLaCL/ADV-S-P-VC-ADV/adv=PrepNp/AdjpNp/NpAdjp/V2CL
LUK_15:7w14	42kyR	o	ἢ	 	conj									064				PRT	ἤ		2228	rather than	o=that-VP/CLaCL
LUK_15:7w15	42URi	adv	ἐπὶ	 	pp									089007				PREP	ἐπί		1909	over	o=that-VP/CLaCL/ADV2CL/adv=PrepNp
LUK_15:7w16	42FkQ	adv	ἐνενήκοντα	 	num									060002				A-NUI	ἐνενήκοντα		1768	ninety	o=that-VP/CLaCL/ADV2CL/adv=PrepNp/NumpNP/NumpNump
LUK_15:7w17	42oCa	adv	ἐννέα	 	num									060002				A-NUI	ἐννέα		1767	nine	o=that-VP/CLaCL/ADV2CL/adv=PrepNp/NumpNP/NumpNump
LUK_15:7w18	42T6g	adv	δικαίοις	 	adj		m	p					substantive	088002				A-DPM	δίκαιος		1342	righteous ones	o=that-VP/CLaCL/ADV2CL/adv=PrepNp/NumpNP/NP-CL
LUK_15:7w19	42Rlt	s	οἵτινες	 	pron		m	p					relative	092004		15:7w18		R-NPM	ὅστις		3748	who	o=that-VP/CLaCL/ADV2CL/adv=PrepNp/NumpNP/NP-CL/S-ADV-O-V
LUK_15:7w20	42KU7	adv	οὐ	 	adv									069002				PRT-N	οὐ		3756	no	o=that-VP/CLaCL/ADV2CL/adv=PrepNp/NumpNP/NP-CL/S-ADV-O-V
LUK_15:7w21	421fg	o	χρείαν	 	n		f	s					com	057005				N-ASF	χρεία		5532	need	o=that-VP/CLaCL/ADV2CL/adv=PrepNp/NumpNP/NP-CL/S-ADV-O-V/o=NPofNP
LUK_15:7w22	42LL6	v	ἔχουσιν	 	v	3		p	present	active	indicative			057001	A0:n42015007019 A1:n42015007021			V-PAI-3P	ἔχω		2192	have	o=that-VP/CLaCL/ADV2CL/adv=PrepNp/NumpNP/NP-CL/S-ADV-O-V
LUK_15:7w23	428ca	o	μετανοίας	.	n		f	s					com	041005			true	N-GSF	μετάνοια		3341	of repentance	o=that-VP/CLaCL/ADV2CL/adv=PrepNp/NumpNP/NP-CL/S-ADV-O-V/o=NPofNP
LUK_15:8w1	42wVA		Ἢ	 	conj									089024				PRT	ἤ		2228	Or	Conj-CL
LUK_15:8w2	42THn	aux	τίς	 	pron		f	s					interrogative	092004				I-NSF	τίς		5101	what	Conj-CL/Np2CL/aux=NpAdjp/AdjpNp
LUK_15:8w3	42Tcw	aux	γυνὴ	 	n		f	s					com	009003				N-NSF	γυνή		1135	woman	Conj-CL/Np2CL/aux=NpAdjp/AdjpNp
LUK_15:8w4	42IEj	o	δραχμὰς	 	n		f	p					com	006011				N-APF	δραχμή		1406	drachmas	Conj-CL/Np2CL/aux=NpAdjp/O-V/o=NpNump
LUK_15:8w5	422p3	v	ἔχουσα	 	v		f	s	present	active	participle			057001	A0:n42015008003 A1:n42015008004	15:8w3		V-PAP-NSF	ἔχω		2192	having	Conj-CL/Np2CL/aux=NpAdjp/O-V
LUK_15:8w6	42GH7	o	δέκα	,	num									060002			true	A-NUI	δέκα		1176	ten	Conj-CL/Np2CL/aux=NpAdjp/O-V/o=NpNump
LUK_15:8w7	423u1	adv	ἐὰν	 	conj									089010				COND	ἐάν		1437	if	Conj-CL/adv=sub-CL
LUK_15:8w8	42DT0	v	ἀπολέσῃ	 	v	3		s	aorist	active	subjunctive			027002 057007	A0:n42015008003 A1:n42015008009	15:8w3		V-AAS-3S	ἀπόλλυμι		622	she should lose	Conj-CL/adv=sub-CL/V-O
LUK_15:8w9	42mzv	o	δραχμὴν	 	n		f	s					com	006011				N-ASF	δραχμή		1406	drachma	Conj-CL/adv=sub-CL/V-O/o=NpAdjp
LUK_15:8w10	42Tt9	o	μίαν	,	adj		f	s						060002				A-ASF	εἷς		3391	one	Conj-CL/adv=sub-CL/V-O/o=NpAdjp
LUK_15:8w11	427gN		οὐχὶ	 	ptcl									069004				PRT-I	οὐχί		3780	not	Conj-CL
LUK_15:8w12	42lfK	v	ἅπτει	 	v	3		s	present	active	indicative			014008	A0:n42015008003 A1:n42015008013	15:8w3		V-PAI-3S	ἅπτω		681	lights	Conj-CL/Conj3CL/V-O
LUK_15:8w13	42fDM	o	λύχνον	 	n		m	s					com	006014				N-ASM	λύχνος		3088	a lamp	Conj-CL/Conj3CL/V-O
LUK_15:8w14	42KHx		καὶ	 	conj									089015				CONJ	καί		2532	and	Conj-CL/Conj3CL
LUK_15:8w15	42nfI	v	σαροῖ	 	v	3		s	present	active	indicative			046	A0:n42015008003 A1:n42015008017	15:8w3		V-PAI-3S	σαρόω		4563	sweeps	Conj-CL/Conj3CL/V-O
LUK_15:8w16	42tdA	o	τὴν	 	det		f	s						092004				T-ASF	ὁ		3588	the	Conj-CL/Conj3CL/V-O/o=DetNP
LUK_15:8w17	42u0h	o	οἰκίαν	 	n		f	s					com	007002				N-ASF	οἰκία		3614	house	Conj-CL/Conj3CL/V-O/o=DetNP
LUK_15:8w18	42HQx		καὶ	 	conj									089017				CONJ	καί		2532	and	Conj-CL/Conj3CL
LUK_15:8w19	42GaR	v	ζητεῖ	 	v	3		s	present	active	indicative			027004	A0:n42015008003	15:8w3		V-PAI-3S	ζητέω		2212	seeks	Conj-CL/Conj3CL/V-ADV-ADV
LUK_15:8w20	42TWq	adv	ἐπιμελῶς	 	adv									030002				ADV	ἐπιμελῶς		1960	carefully	Conj-CL/Conj3CL/V-ADV-ADV
LUK_15:8w21	421nt	adv	ἕως	 	pp									067006				ADV	ἕως		2193	until	Conj-CL/Conj3CL/V-ADV-ADV/adv=PrepNp
LUK_15:8w22	42sGk	adv	οὗ	 	pron		m	s					relative					R-GSM	ὅς		3739	it	Conj-CL/Conj3CL/V-ADV-ADV/adv=PrepNp/ADV-V
LUK_15:8w23	42LBj	v	εὕρῃ	;	v	3		s	aorist	active	subjunctive			027002	A0:n42015008003	15:8w3		V-2AAS-3S	εὑρίσκω		2147	she finds	Conj-CL/Conj3CL/V-ADV-ADV/adv=PrepNp/ADV-V
LUK_15:9w1	42LTM		καὶ	 	conj									089015				CONJ	καί		2532	And	Conj-CL
LUK_15:9w2	42wck	v	εὑροῦσα	 	v		f	s	aorist	active	participle			027002	A0:n42015008003	15:8w3		V-2AAP-NSF	εὑρίσκω		2147	having found [it]	Conj-CL/ADV-V-O-ADV/adv=V2CL
LUK_15:9w3	42U2G	v	συγκαλεῖ	 	v	3		s	present	active	indicative			033029	A0:n42015008003 A1:n42015009005;n42015009007	15:8w3		V-PAI-3S	συγκαλέω		4779	she calls together	Conj-CL/ADV-V-O-ADV
LUK_15:9w4	42x32	o	τὰς	 	det		f	p						092004				T-APF	ὁ		3588	the	Conj-CL/ADV-V-O-ADV/o=DetNP
LUK_15:9w5	42q85	o	φίλας	 	adj		f	p					substantive	034001				N-APF	φίλος		5384	friends	Conj-CL/ADV-V-O-ADV/o=DetNP/NpaNp
LUK_15:9w6	42hcl	o	καὶ	 	conj									089017				CONJ	καί		2532	and	Conj-CL/ADV-V-O-ADV/o=DetNP/NpaNp
LUK_15:9w7	428nd	o	γείτονας	 	n		f	p					com	011003				N-APF	γείτων		1069	neighbors	Conj-CL/ADV-V-O-ADV/o=DetNP/NpaNp
LUK_15:9w8	42D6k	v	λέγουσα	·	v		f	s	present	active	participle			033006	A0:n42015008003	15:8w3		V-PAP-NSF	λέγω		3004	saying	Conj-CL/ADV-V-O-ADV/adv
LUK_15:9w9		v	Συγχάρητέ	 	v	2		p	aorist	passive	imperative			025011	A1:n42015009005;n42015009007	15:9w5;15:9w7		V-2AOM-2P	συγχαίρω		4796	Rejoice with	Conj-CL/ADV-V-O-ADV/adv/o
LUK_15:9w10	42zwt	adv	μοι	 	pron			s					personal	092001		15:8w3		P-1DS	ἐγώ		3427	me	Conj-CL/ADV-V-O-ADV/adv/o
LUK_15:9w11	42ViZ	adv	ὅτι	 	conj									089007				CONJ	ὅτι		3754	for	Conj-CL/ADV-V-O-ADV/adv/o/adv=sub-CL
LUK_15:9w12	42fYD	v	εὗρον	 	v	1		s	aorist	active	indicative			027002	A0:n42015008003 A1:n42015009014	15:8w3		V-2AAI-1S	εὑρίσκω		2147	I have found	Conj-CL/ADV-V-O-ADV/adv/o/adv=sub-CL/V-O
LUK_15:9w13	423uh	o	τὴν	 	det		f	s						092004				T-ASF	ὁ		3588	the	Conj-CL/ADV-V-O-ADV/adv/o/adv=sub-CL/V-O/o=DetNP
LUK_15:9w14	42BOR	o	δραχμὴν	 	n		f	s					com	006011				N-ASF	δραχμή		1406	drachma	Conj-CL/ADV-V-O-ADV/adv/o/adv=sub-CL/V-O/o=DetNP/NP-CL
LUK_15:9w15	42eAu	o	ἣν	 	pron		f	s					relative	092006		15:9w14		R-ASF	ὅς		3739	that	Conj-CL/ADV-V-O-ADV/adv/o/adv=sub-CL/V-O/o=DetNP/NP-CL/O-V
LUK_15:9w16	42NRO	v	ἀπώλεσα	.	v	1		s	aorist	active	indicative			057007	A0:n42015008003 A1:n42015009015	15:8w3		V-AAI-1S	ἀπόλλυμι		622	I lost	Conj-CL/ADV-V-O-ADV/adv/o/adv=sub-CL/V-O/o=DetNP/NP-CL/O-V
LUK_15:10w1	42Ktf	adv	οὕτως	,	adv									061				ADV	οὕτω(ς)		3779	Thus	ClCl2/ADV2CL
LUK_15:10w2	42Ob5	v	λέγω	 	v	1		s	present	active	indicative			033006	A0:n42014003004 A2:n42015010003	14:3w4		V-PAI-1S	λέγω		3004	I say	ClCl2
LUK_15:10w3	421vL	io	ὑμῖν	,	pron			p					personal	092003		15:2w5;15:2w8		P-2DP	σύ		5213	to you	ClCl2
LUK_15:10w4	420dB	v	γίνεται	 	v	3		s	present	middle	indicative			013004	A0:n42015010005			V-PNI-3S	γίνομαι		1096	there is	ClCl2/o=V-S-ADV-ADV
LUK_15:10w5	42Ryr	s	χαρὰ	 	n		f	s					com	025011				N-NSF	χαρά		5479	joy	ClCl2/o=V-S-ADV-ADV
LUK_15:10w6	42EB8	adv	ἐνώπιον	 	pp									083006				PREP	ἐνώπιον		1799	before	ClCl2/o=V-S-ADV-ADV/adv=PrepNp
LUK_15:10w7	42nb9	adv	τῶν	 	det		m	p						092004				T-GPM	ὁ		3588	the	ClCl2/o=V-S-ADV-ADV/adv=PrepNp/DetNP
LUK_15:10w8	42kRg	adv	ἀγγέλων	 	n		m	p					com	012001				N-GPM	ἄγγελος		32	angels	ClCl2/o=V-S-ADV-ADV/adv=PrepNp/DetNP/NPofNP
LUK_15:10w9	42WRf	adv	τοῦ	 	det		m	s						092004				T-GSM	ὁ		3588	-	ClCl2/o=V-S-ADV-ADV/adv=PrepNp/DetNP/NPofNP/DetNP
LUK_15:10w10	4289K	adv	θεοῦ	 	n		m	s					com	012001				N-GSM	θεός		2316	of God	ClCl2/o=V-S-ADV-ADV/adv=PrepNp/DetNP/NPofNP/DetNP
LUK_15:10w11	42e9u	adv	ἐπὶ	 	pp									089007				PREP	ἐπί		1909	over	ClCl2/o=V-S-ADV-ADV/adv=PrepNp
LUK_15:10w12	42x9D	adv	ἑνὶ	 	adj		m	s						060002				A-DSM	εἷς		1520	one	ClCl2/o=V-S-ADV-ADV/adv=PrepNp/AdjpNp
LUK_15:10w13	42Zfo	adv	ἁμαρτωλῷ	 	adj		m	s					substantive	088038				A-DSM	ἁμαρτωλός		268	sinner	ClCl2/o=V-S-ADV-ADV/adv=PrepNp/AdjpNp/NpAdjp
LUK_15:10w14	424S9	v	μετανοοῦντι	.	v		m	s	present	active	participle			041005	A0:n42015010013	15:10w13		V-PAP-DSM	μετανοέω		3340	repenting	ClCl2/o=V-S-ADV-ADV/adv=PrepNp/AdjpNp/NpAdjp/V2CL
LUK_15:11w1	427Tr	v	Εἶπεν	 	v	3		s	aorist	active	indicative			033006	A0:n42014003004	14:3w4		V-2AAI-3S	λέγω		2036	He said	Conj-CL
LUK_15:11w2	42Gjc		δέ	·	conj												true	CONJ	δέ		1161	then	Conj-CL
LUK_15:11w3	42zUc	s	Ἄνθρωπός	 	n		m	s					com	009002				N-NSM	ἄνθρωπος		444	A man	Conj-CL/o=S-V-O/s=NpAdjp
LUK_15:11w4	429sQ	s	τις	 	pron		m	s					indefinite	092004				X-NSM	τις		5100	certain	Conj-CL/o=S-V-O/s=NpAdjp
LUK_15:11w5	42SOZ	v	εἶχεν	 	v	3		s	imperfect	active	indicative			057001	A0:n42015011003 A1:n42015011007			V-IAI-3S	ἔχω		2192	had	Conj-CL/o=S-V-O
LUK_15:11w6	42Q3F	o	δύο	 	num									060002				A-NUI	δύο		1417	two	Conj-CL/o=S-V-O/o=NumpNP
LUK_15:11w7	42BXw	o	υἱούς	.	n		m	p					com	010002				N-APM	υἱός		5207	sons	Conj-CL/o=S-V-O/o=NumpNP
LUK_15:12w1	42OO9		καὶ	 	conj									089015				CONJ	καί		2532	And	Conj-CL
LUK_15:12w2	42u2b	v	εἶπεν	 	v	3		s	aorist	active	indicative			033006	A0:n42015012004 A2:n42015012007			V-2AAI-3S	λέγω		2036	said	Conj-CL
LUK_15:12w3	42e6J	s	ὁ	 	det		m	s						092004				T-NSM	ὁ		3588	the	Conj-CL/s=DetNP
LUK_15:12w4	42XsW	s	νεώτερος	 	adj		m	s				comparative		067005				A-NSM-C	νέος		3501	younger	Conj-CL/s=DetNP/NPofNP
LUK_15:12w5	42rW6	s	αὐτῶν	 	pron		m	p					personal	092004		15:11w7		P-GPM	αὐτός		846	of them	Conj-CL/s=DetNP/NPofNP
LUK_15:12w6	42pdW	io	τῷ	 	det		m	s						092004				T-DSM	ὁ		3588	to	Conj-CL/io=DetNP
LUK_15:12w7	424hx	io	πατρί	·	n		m	s					com	010002				N-DSM	πατήρ		3962	[the] father	Conj-CL/io=DetNP
LUK_15:12w8	42Nwf	aux	Πάτερ	,	n		m	s					com	010002				N-VSM	πατήρ		3962	Father	Conj-CL/o/Np2CL
LUK_15:12w9	421cZ	v	δός	 	v	2		s	aorist	active	imperative			057008	A0:n42015012008 A2:n42015012010 A1:n42015012013	15:12w8		V-2AAM-2S	δίδωμι		1325	give	Conj-CL/o
LUK_15:12w10	42CVY	io	μοι	 	pron			s					personal	092001		15:12w4		P-1DS	ἐγώ		3427	to me	Conj-CL/o
LUK_15:12w11	42NEl	o	τὸ	 	det		n	s						092004				T-ASN	ὁ		3588	the	Conj-CL/o/o=DetNP
LUK_15:12w12	42V8q	v	ἐπιβάλλον	 	v		n	s	present	active	participle			057001	A0:n42015012013	15:12w13		V-PAP-ASN	ἐπιβάλλω		1911	falling [to me]	Conj-CL/o/o=DetNP/AdjpNp/V2CL
LUK_15:12w13	42yJ0	o	μέρος	 	n		n	s					com	063004				N-ASN	μέρος		3313	portion	Conj-CL/o/o=DetNP/AdjpNp/NPofNP
LUK_15:12w14	42zoi	o	τῆς	 	det		f	s						092004				T-GSF	ὁ		3588	of the	Conj-CL/o/o=DetNP/AdjpNp/NPofNP/DetNP
LUK_15:12w15	42lgo	o	οὐσίας	·	n		f	s					com	057001				N-GSF	οὐσία		3776	property	Conj-CL/o/o=DetNP/AdjpNp/NPofNP/DetNP
LUK_15:12w16		s	ὁ	 	det		m	s						092004		15:12w7		T-NSM	ὁ		3588	-	Conj-CL/S-V-IO-O
LUK_15:12w17			δὲ	 	conj												true	CONJ	δέ		1161	And	Conj-CL
